customer_unique_id,shap_historical_recency_days,shap_historical_order_count,shap_historical_revenue,shap_historical_item_count,shap_historical_unique_products,shap_historical_average_order_value,shap_historical_average_items_per_order,shap_historical_orders_per_active_day,predicted_future_revenue,future_revenue
1373e04979cfa0fb2092909abbd57f25,-0.0835964,0.17793016,-0.10004182,-0.015857073,-0.0049701636,-0.124793194,0.0015111214,0.03544083,0.0,0.0
1374dc8d69e00b2749f27505a5eb4e2d,0.007545753,-0.0015257433,-0.009970553,-0.00086417416,-0.0002897663,-0.022893377,8.999002e-06,0.013919251,0.013444992,0.0
1376526de7f8d851f34bcd6707dcd622,-0.018179419,-0.00060170895,0.010424082,-0.0023543458,-0.00031641373,0.0031447855,-0.00040522177,0.00045370424,0.019783655,0.0
1376c487ee3920f2431e975211dffcb1,-0.011125993,-0.0020352548,0.0022881438,-0.0030579707,-7.3287025e-05,0.010181057,-0.0020854536,0.0016706465,0.023457833,0.0
1377d9215edc3e6561ea64d1287f215f,-0.0074706916,-0.0017699669,-0.003410035,0.006290483,-0.005036579,-0.0071060853,0.0038707189,0.0011741089,0.014064994,0.0
1378385cfc76dd22948e0d2916345971,0.113346875,-0.00060061034,0.09738516,-0.0031283046,-0.0005791412,-0.01936186,-0.0010621072,0.00030902904,0.23829345,0.0
13784315377079cd446a18c98dd70591,0.0033719565,-0.0019826149,-0.043279313,0.0035515311,0.0001704315,0.016980663,0.0054155933,-0.0026427296,0.0090512745,0.0
137979cbe1d895efb140ca1aad7e9915,-0.011424988,-0.00061644334,0.011670687,-0.0034326755,0.00035668368,-0.020000089,-0.0008616569,0.0030849138,0.0062207314,0.0
1379a3c4d55adc7ea7cc19365c62724c,-0.008272043,-0.0018205931,0.0027247216,-0.0010774947,0.0001397686,0.008540524,-0.00055543333,0.0009798667,0.028482433,0.0
1379aec5b0053aee83a5322092c413be,-0.020160148,-0.0006278223,0.0052721403,-0.0033590735,0.00032525606,-0.0104425745,-0.0008349568,0.0028606323,0.00045860672,0.0
137a5bbc8ecabb4400ffb9eadd97ab44,0.0049035638,-0.0016282509,-0.046986125,-0.002747483,-5.5726985e-05,0.033892024,0.00010900861,0.0012160093,0.01625879,0.0
137ac5644e60c4d1d2b6ba211c793050,0.027231848,-0.0023182007,-0.0166604,-0.003506231,0.00023835513,-0.008947585,-0.00052557583,0.0008692355,0.024092104,0.0
137b3b977306da3cbeb1b552378f08e2,0.015789486,-0.0030275136,-0.046074685,-0.0053785974,-0.0010727663,0.02453524,-0.0010571281,-0.0003145146,0.010883349,0.0
137b4e1ba5cb7c50a594173887b3e997,-0.019991774,-0.0017420878,-0.0027703731,-0.0024211647,0.00027516106,-0.004854953,-0.00029617656,0.0010529833,0.0,0.0
137bbbdc413c31c44d77c2804c1c90af,-0.004030014,0.000699976,-0.005657726,0.0040808073,-0.001794117,-0.029736327,0.0003576304,0.0031858701,0.0,0.0
137cd9c50de63a0c754445934fdc0fc3,0.029698905,-0.0017179316,-0.056370817,-0.0022651511,0.00012005121,0.02649207,5.5156653e-07,0.0006793651,0.02435392,0.0
137d02deadebc5053d239a1b2e3fa444,0.041297913,-0.0017877616,-0.010679754,-0.0026970445,0.0004977388,0.007986988,-0.00038529286,0.0021900474,0.06593024,0.0
137d09ae9e41e9c1035cdfde4ab2925a,0.0020076097,-0.0006241211,-0.0040237526,-0.0038173865,0.00046201123,-0.017002527,-0.0014000128,0.0024338372,0.0054756277,0.0
137e5dd66aec8daf7fe5a023bc274c44,-0.0036670477,-0.00018050615,-0.013361952,0.0005535174,4.1103125e-05,-0.00604967,1.5817852e-05,0.00014645627,0.0049349107,0.0
137e5e89cc2ec6ee305e6242ef3fa4c2,-0.014593148,-0.0005208715,-0.00014500794,-0.0031987368,-0.00017376537,-0.00046550098,-0.0009713709,0.0006617161,0.00805059,0.0
137eda969c36e48d5208abeebb7f85d6,-0.004839395,-0.0016240964,-0.020315267,-0.0014663663,-0.00016238021,0.011707827,-0.0004932134,0.0008817914,0.0111759445,0.0
1383a85c693c3af1f959f635a1cf9c4f,-0.0138695715,6.72364e-06,0.0010629431,-0.00023069636,-0.0065803854,-0.01448167,0.002155706,0.0023640664,0.0,0.0
1385b7bcfc8be8cb226920e97744e72a,0.06457143,-0.00058202085,0.046215985,-0.0021549694,-6.1294144e-05,0.035460263,-0.00026500595,9.025835e-05,0.18613446,0.0
1386747b1a0cd6593725eb05cc4574e3,-0.0015625436,-0.0017288594,-0.0021095183,-0.0016527699,-0.0015397255,0.020134186,-0.0025380193,0.0013117488,0.0384607,0.0
1388412c79ec06a2c8bbeccacbc59030,0.0029238358,0.00064272096,-0.015233816,-0.00015137476,-0.0008265397,-0.0118224295,0.0007799181,0.0016133278,0.0053650434,0.0
1389cf690748d665807dddc8a0c4936d,0.017702365,-0.0017952166,-0.018617544,-0.003345831,0.0006986232,-0.006751526,-0.0008131873,0.0018463524,0.016483458,0.0
138a438f32cfcf511ec5d75b693d6a22,-0.029910984,-0.0005664225,-0.0060434192,-0.013314408,-0.0004901187,0.024400908,-0.0033502078,0.004236952,0.0023901898,0.0
138a7cdb83d4045819dce1ced63ce65d,-0.035653047,-1.4555229e-05,-0.019678729,-0.0011650275,0.005468701,0.010313339,0.023056658,-0.0021298288,0.0076516513,0.0
138b60213f6f379273fa8cf49be14c8c,-0.022710254,-0.0017698494,-0.010978706,-0.0033855233,0.000747876,0.007148699,-0.0009997978,0.0022941877,0.0,0.0
138c14201b66740725010562e083cceb,-0.03839554,-0.0018924619,0.0037697284,-0.0035264373,0.0002954461,0.017929127,0.002411585,-0.0008950895,0.0071468335,0.0
138c14c55704d6706c36001677008360,0.005755455,-0.0005859191,-0.015777698,-0.007646635,-0.001179629,-0.004072626,-0.0006938389,0.00046062307,0.003691545,0.0
138cee18e373b1b43fde2f69aa9df3d1,0.010412414,-0.0016734502,0.0032680577,-0.0025779603,0.00036728656,0.01273767,0.00037748498,0.00013026316,0.051761925,0.0
138d82ea82acfeaa2e1a115580d3a76d,0.005620951,-0.0017377685,-0.017034307,-0.0013264912,9.811115e-05,0.014086709,-0.0016303947,0.0010135464,0.02687005,0.0
138decda40ca65000051f0c730374830,-0.015477329,-0.0019121858,-0.0020965622,-0.0030835913,0.00036112047,0.00022017343,-0.0021125977,0.0019943968,0.00533262,0.0
138f21cf4051b4751edf96e904ba8504,-0.023277162,-0.00058424607,0.00885658,-0.0019773482,-0.000446714,0.006316049,-0.00036530732,0.00024735476,0.016326068,0.0
138ff1f6d99b817b8af590d49696da7a,0.043092173,-0.00028854207,-0.017136566,-0.00739766,-0.0023011616,-0.0027453518,-0.0013366017,0.00057790027,0.040695492,0.0
139093b1c6e7e3108ac0469ce43bfb99,0.005377914,-0.0019912436,-0.022842161,0.0027479318,0.00017900717,0.0066869967,0.008021326,-0.00023605076,0.025693266,193.98
1391fd4abaccffcb26aaca2bda783875,-0.005374874,-0.00056137686,-0.004799139,-0.002839434,-0.00014189022,0.0025798047,-0.0007648958,0.00076752104,0.016424164,0.0
13938bb4237e9544d3c945a055adb308,-0.0065153977,-0.0019544892,0.03720463,-0.0022264863,0.00014127468,-0.044406995,-0.001802286,0.002407145,0.01032536,0.0
1393e1722e5bc511dbe4bbd0d655488d,-0.012819753,-0.0017751564,-0.010295048,-0.0032583135,0.0012414306,0.01687435,-0.0047916323,0.0021743332,0.014884959,0.0
13978827340103c624d10b58ffa9ebde,-0.0060717184,-0.0005938875,0.006360074,-0.00367702,0.0001283242,-0.008338752,-0.0010313614,0.0029252588,0.017273428,0.0
139805373b2786c6901141ad033266a4,0.062928446,-0.00039938337,0.0342018,-0.013103833,-0.0030250265,0.042633876,-0.009988503,0.0032043129,0.15474182,0.0
13983d40cac41bbdb300a67e8e8c7a26,-0.01707553,-0.0026113281,-0.011952394,-0.0018993018,0.00024717374,0.005984776,-0.00027485818,0.0020128894,0.0018581868,0.0
1398a082cf4e21d24d1aa263aef4de09,-0.0010089265,8.588598e-06,0.009645811,-0.00018055568,-0.00014664976,-0.014389686,-0.0007939682,6.9569005e-06,0.020779593,0.0
1398ddd491d68ca130f665f766c63cbe,0.002825184,-0.0021499714,-0.021672135,-0.0035856927,-0.0001730975,0.025056181,-0.002633786,0.0036598372,0.02916889,0.0
13992e4472f1d7c2be5894625c4f5ad5,0.010314427,-0.0017603053,-0.0052071814,-0.0020505907,8.846351e-06,0.00050074316,-0.00021546397,0.0017254726,0.031218376,0.0
1399ae4bd869e6bc8ca73f12eb71e877,-0.034840066,0.0015038431,-0.027904715,0.07509766,-0.0014312648,-0.06585445,0.016970979,-0.0054847323,0.0,0.0
1399cfeada4921c5dac7f53d6de3592f,0.034410946,-0.0011595191,-0.0052439244,-0.0077817715,-0.0017091868,-0.003276738,-0.004448211,0.0023029896,0.04135172,0.0
139bcc7fa9b38babbf3054cd13e98eb5,-0.0135887405,-0.0006964975,-0.0016495095,-0.0023596329,-0.0002799443,0.00041756348,-0.00047841942,0.00044061724,0.009273198,0.0
139bd303d86bd895ec622e5cfa6b80f5,0.0016586488,-0.0012985031,-0.016217303,-0.0019924205,-0.00048041818,0.012921494,-0.00045831586,-0.0008280927,0.020946493,0.0
139c6b130e805515126985ef5b2dfe64,-0.011474209,-0.0005205964,-0.017555477,-0.0023306222,-0.0004886998,0.02606143,-0.00045972737,0.0001587474,0.021034036,0.0
139c7c613b6d284a020dfee1635284c5,0.0079360325,-1.1765088e-05,0.02325123,-0.0005178256,-0.00021821175,-0.025412891,-0.0008499638,0.002750998,0.03494948,0.0
139c8431d9866b2cd81853037348b255,0.011845082,-0.000384124,-0.022086592,-0.0072290255,-0.0012005294,0.0037232605,-0.0037550775,0.0034736583,0.011881752,0.0
139d16a50a91087a259d684e64dc7379,-0.029635208,-0.0019297507,0.015891643,-0.0031341575,0.0006958913,0.017901123,-0.00075812155,0.0020223581,0.028888201,0.0
139d91cb0779687389d93bbce424734e,-0.006463773,-0.0018807036,-0.025159124,-0.0021903033,1.1949169e-06,0.019357972,-0.0012110891,0.0019593323,0.011908898,0.0
139e1ff1cc3736d18d31c21a7e338105,0.00066241185,4.5701345e-05,-0.013653498,0.0006387015,5.3004132e-05,-0.004332319,0.0002906328,0.00022209686,0.011416449,0.0
139e7ad96c0f0042862c96fab83e30bf,-0.009998562,-0.0018015767,-0.0097265765,-0.0016362757,0.00026875705,0.0022448208,-0.00011816019,0.0012585395,0.007947414,0.0
139e9b262197482cdb63564b4c8ef115,0.001267446,-0.0015042744,-0.022695182,0.005235643,0.00026833834,-0.011747484,-0.00481274,-0.0016923794,0.0,0.0
139ebd12e94d4dc11467034049d3b68b,-0.009422545,-0.0005722626,-0.0137636755,-0.0035133513,-2.1765907e-05,0.008044345,-0.0009422064,0.00064062665,0.00790529,0.0
139fb3595e26482b7aa26fd3b0dc0a97,-0.008591593,-0.001994323,-0.0044762567,-0.002067834,-0.00015662216,-0.007905221,-0.0002123255,0.0024927317,0.004523796,0.0
13a3742f6e3430a2c403ea9b301270d1,0.002482869,-0.0007624805,0.0033759486,-0.004384861,-0.00053222117,-0.00784973,-0.0021979664,0.003084969,0.020856071,0.0
13a39fca6688843021688b5d8dbe60ea,-0.016526826,-0.00052230543,-0.0062574083,-0.0029683267,-0.00023010434,0.0027712306,-0.0006148773,0.00048422042,0.0035669787,0.0
13a45835587e4aa55a82c63216bd56a7,0.017602919,-0.0019308705,-0.017631136,-0.0041009625,0.0007741912,0.0062724734,-0.000965343,0.0013847399,0.029250704,0.0
13a79a5c9389b44570b22291a262a3d9,-0.02617671,-0.001785652,0.0037795617,-0.003137181,0.00064977526,0.0062145335,-0.0006268348,0.0021588553,0.0085376045,0.0
13a820054b49008f130da176c4e0487b,0.008360733,0.005393356,0.042203948,0.007682637,-0.0023423466,-0.09089441,0.0011651978,-0.00623806,0.0,0.0
13a94b1d5f949aa3660cf0e6e740d74e,-0.021083865,-0.0017616876,-0.0052973256,-0.0017641173,0.00011506809,-0.0051211715,-0.00024967815,0.0026329884,0.0,0.0
13aba123512eef450a11646c572fccca,-0.018612491,-0.00059679546,0.023518957,-0.0026711698,-0.00013316913,-0.032756884,-0.00081019977,0.00048549016,0.0,0.0
13abc50b97af7425b5066e405d7cd760,-0.03287768,-0.0016250573,-0.008055261,0.00062143436,-0.0036974102,0.019237805,-0.003012587,-0.0045101587,0.0,0.0
13ac6da47fef1b17b16f511e03b57918,-0.019427797,-0.00050478807,-0.02967921,0.0075439545,-0.0029980524,0.021367438,-0.0018194983,0.006815911,0.008761173,0.0
13ac8c71beb3b21064cdc42fe696ec57,0.021885201,-0.002192334,-0.029638043,-0.001707455,0.00042525653,0.03243752,8.685062e-05,-0.001057524,0.04881872,0.0
13aec51202205c662b24202760e93a92,-0.01708429,-4.2540763e-05,-0.0048820153,0.0035328239,-0.0034704106,0.020994348,-0.0053496505,-0.017742341,0.0033866665,0.0
13aef90e5b532bf63d308f057e2a29d8,0.033904046,-0.0012089001,-0.0069885715,-0.0061373436,-0.0018203489,-0.012152198,-0.0006590909,0.002218214,0.035185695,0.0
13afb2034033c0323485439f2db54815,-0.01526016,-0.0005489876,0.008813699,-0.00395677,0.00071738474,-0.012077517,-0.0033778825,0.0030943158,0.0048408047,0.0
13b0be49a391e3a8d23ef63fe7fbc2db,0.0652647,-0.00075239176,-0.025705026,-0.003899038,0.00027402962,-0.018874766,0.00010517278,0.002179209,0.047092084,0.0
13b0f9d0a3ffa0befccaeb97a3689135,-0.012413057,-0.0007220018,0.0054862555,-0.0035408218,0.00034698207,-0.0045962217,-0.0012718692,0.0030679794,0.013877683,0.0
13b187937fc5bb5e05700fc65db340e5,-0.009861981,3.4589746e-06,0.0116114365,-0.001259853,0.00014570408,-0.024825184,-0.0011500628,0.0027783087,0.004878736,0.0
13b22209d84e4226957f4e4f6419bb3a,-0.015343873,-0.0017839896,-0.00048727705,-0.0026336967,0.0006904843,0.0074146274,-0.0009928456,0.0021734396,0.01659814,0.0
13b224838d6b1125c37c50e7160a1868,0.051026385,0.00079317,-0.03164314,-0.00016475533,-0.0012530657,-0.031811267,0.00037557937,0.0009936847,0.015866177,0.0
13b24f56b9674e5e23114942befa7c1f,0.06823096,-0.0013039433,-0.010320326,0.012646073,-0.00093138573,-0.01926599,0.026125083,-0.0017849423,0.10607815,0.0
13b3179dcf466fbfe762b4c4d774e6af,-0.008598378,-0.0005515829,0.006180482,-0.0028043338,-0.00032276864,0.0050223107,-0.00088419707,0.00056634896,0.02637473,0.0
13b3c7d850981cbd04c2f1aa8a85bf4d,-0.015682954,-0.00055183115,-0.0036457726,-0.0026536894,-0.00027670164,0.013470661,-0.0006264704,0.0005918134,0.018213972,0.0
13b3d4ae686949a84eb2757991cad8b6,-0.00321456,-0.0019623842,0.001532985,-0.0038353715,0.00031721412,-0.0071114004,-0.0010162955,0.0027358546,0.01498221,0.0
13b45062bd5c0eebfb27f49e85327701,-0.027003564,-0.0006214773,0.036639635,-0.002748707,-0.00018282798,-0.009236352,-0.0004647239,0.0005425161,0.0246484,0.0
13b588da91760a6e28ec9e0e1a2b414e,0.014617694,0.00029586017,-0.0066728387,0.0008656662,-0.0016375883,-0.0033589874,0.0013767027,-0.0024378544,0.030942762,0.0
13b708e763ba3e24a290dd972fd0f8fd,-0.012707852,-8.128116e-05,-0.028949944,0.0030911586,0.00040328118,0.014228139,0.0022202213,-0.0007750111,0.004865551,0.0
13b803281d115aedb3ef271db9be3f2d,-0.010078044,-0.0014349335,-0.027584286,-0.0013634332,0.00032720674,0.011880489,0.00014164715,-0.00092406606,0.0,0.0
13b8b68267d513acad9147fcbe1b0e5a,-0.0018850147,-0.00036773997,-0.0126992,0.0029189058,-0.00043931397,-0.020701675,0.005911926,-0.00028694695,0.0,0.0
13b92150914d5e20e5cdba2d262a374e,0.018339366,-0.00172791,-0.022463491,-0.001680839,0.0004914796,0.0004354431,-0.00012549169,0.0016586486,0.02260394,0.0
13b963afdafa7d486a2781238caa7b21,-0.011854898,-0.0018302704,-0.008995958,-0.0018385359,0.00017628672,-0.005056883,-0.00013279452,0.001787382,0.0,0.0
13b9ff0b6ee2efabcd266b7ab0d3d1c5,-0.00033614849,-0.0018736724,-0.008748007,-0.00251514,0.000763046,0.02131074,-0.0007842861,0.0019499649,0.03789177,0.0
13bc0286a7f3ab0b58291344147200af,-0.0058305436,-0.0005756264,0.0076487362,-0.00301987,0.000270314,-0.006854239,-0.00083694386,0.0030361677,0.021490702,0.0
13bcd0facf33cbfb8068a4a59a3c84af,0.013634788,-0.0018100915,-0.010179566,-8.362019e-06,7.056734e-05,0.010690657,0.0002677352,-0.0012651939,0.039589144,0.0
13bcdaa9c02a8e5be34bc7cce74dacf8,0.0017743789,-0.001794754,-0.038670458,-0.0019900275,0.00019550652,0.032962393,-0.00097006175,9.0547954e-05,0.01920464,0.0
13bf0b4120921402dff563cda4383ff6,-0.015705422,-0.0027473422,-0.010879823,-0.0019472417,-6.0247152e-05,0.007710683,1.6045775e-05,0.001862365,0.005690197,87.18
13c09676b93efa34eb8b13f737c987a4,-0.04439325,-0.0017806368,0.012490658,-0.0029404033,0.000750621,0.015270309,-0.00087568385,0.0022714383,0.008251963,0.0
13c0a8a74ed21dcbb61787b6e52e192e,-0.026095532,-0.00052061316,0.025064187,-0.0025957273,-0.00036002102,0.022420231,-0.00041862487,0.00053993997,0.046508,0.0
13c150eddeb625f94e1124d7617418be,-0.013659792,-0.0005618754,-0.0013859499,-0.0033309406,0.00058604596,-0.00829197,-0.0017619695,0.003095443,0.0021162746,0.0
13c1818938b618d8ed50b46bfb3efddb,-0.017359223,-0.0005353069,-0.0012390671,-0.0033067777,0.0005735747,-0.008589827,-0.0010303908,0.0031055112,0.0,0.0
13c28e7493639766f8213d35fbae0dd6,-0.013714491,-0.0005774765,-0.0005231746,-0.0029554085,-0.00018887229,0.00168615,-0.0010864969,0.0005633211,0.01068526,0.0
13c4907f440019602bd74d2532fa02bf,-0.02725245,-0.000620087,0.024440786,-0.0028776822,-4.7079717e-05,0.012037228,-0.00077518355,0.0007933627,0.033678625,0.0
13c5865b7b534dbe5983384eb555ed1c,-0.0038870217,-0.0018494976,-0.020968957,0.0018511874,0.00032891813,0.006872485,0.0077287275,0.00030395132,0.017964283,0.0
13c5b9a714192b1f388722f8d994e6d0,0.0120736845,-0.0014504874,-0.054454204,0.00061723153,0.0085157715,0.016201274,0.0050167814,-0.0031028192,0.010901217,0.0
13c73fb9bc5772eebe0220f64d70550e,-0.0019721666,-0.0019578703,-0.003632947,-0.003201035,-3.6892678e-05,0.0069161644,-0.0019989933,0.0017759678,0.023591239,0.0
13c77f6bed88d075f833e2f5719169df,-0.008443129,-0.0005166117,-0.0039258045,-0.0029472243,-0.00017306212,0.0029035518,-0.0008063404,0.00071130646,0.014329413,0.0
13c7a22afe0d9aa889d09542c28621d6,-0.012590936,-0.0005342992,-0.0046513234,-0.0024595428,-0.0003135209,0.016143536,-0.00040450547,0.0005761174,0.023461534,0.0
13c8cbdeb5bbee831faae66bcd11f9ae,0.015454599,0.0017396972,0.004686336,0.008286451,-0.00034904334,-0.06407203,0.002491362,0.0027244496,0.0,0.0
13c9dda47d33c5e8f7794e17aaa38be1,-0.0063533485,-0.0017636477,-0.0139669655,-0.0015724124,-0.00014940092,0.012244973,-0.00086635974,0.0009197887,0.016045026,0.0
13ca1f314ed5b1afd678edd7cef39d45,0.08322671,0.00214072,-0.01901746,-0.0037226107,-0.0022278938,-0.07841064,-0.00027292033,0.0007266768,0.009916475,0.0
13cdb9d2530b1193e81f0c447924d2f0,-0.006927638,0.00010587841,-0.0053706774,-0.0018530785,0.0004140043,-0.012758919,-0.00094402436,0.002795192,0.0028899536,0.0
13ce9e31a65e1643a5d0ebafcaf3c6e5,-0.009312108,-0.0015692685,0.006393592,-0.0017073075,0.0003602952,-0.0025039027,-0.00072169333,0.0010599261,0.019614447,0.0
13d04f61bea0332b8d69918a99e7fb22,-0.013795103,0.0051677595,0.025250005,0.002848146,-0.0020250485,-0.038874578,0.0010348234,-0.009775024,0.0,0.0
13d20dc2341a564404ab1c6bca9dc728,0.016554968,-0.001828652,-0.023278765,-0.0035232622,-0.00058997964,0.011026346,0.0004334002,-0.0009027535,0.025639523,0.0
13d3d207e4ac57b9e22c050062ce7ebc,0.0075756283,-0.0007472712,0.0028548748,-0.0035796557,0.0003936549,-0.028362587,-0.0010081324,0.0025430333,0.007119805,0.0
13d509e809c777309aaeb16a39f1c07d,0.011322116,-8.907925e-05,-0.04046322,0.005203644,0.00023773513,0.0029143302,0.007715223,-0.00013663538,0.014229461,0.0
13d53cc311380a96a9f97d340d73cc7e,0.012862667,-2.3036124e-05,-0.035786297,0.004306576,-0.0015666944,-0.0048443205,0.0060316594,-3.3401786e-05,0.008407358,0.0
13d5564cf2901c72e00fb2e2344a98a3,-0.009073341,-0.0017903144,-0.007088082,-0.0055992506,-0.00031908162,0.014897965,-0.0044831987,0.0017828187,0.015877271,0.0
13d7e67a187b037979c76c75b2e79102,-0.005369805,0.0008350744,0.01923144,0.000714481,-0.00069930934,-0.020451544,0.001244117,0.00019162854,0.023390483,0.0
13d7f4ae8ba7b8dcb8ebb7fcf381d841,-0.020160116,0.000106050844,0.0060723843,-0.0011910573,-1.5156467e-05,0.005605394,-0.0015028953,-6.203298e-05,0.016410803,0.0
13d814211325cdd62bad9837a797b089,-0.0327693,-0.0017987133,-0.0066862884,-0.00019768931,-0.00016735905,0.026098028,0.00010822152,-0.00092386635,0.011149754,0.0
13d81b2a5a59461270fbbe5e92a0c9e1,-0.0036926651,-0.0006536757,0.011395613,-0.0033152194,-0.00033323062,-0.013006635,-0.0003765603,3.3553068e-05,0.017629813,0.0
13d8632e676f8b29c747ef4aad2063db,-0.00026529704,-0.00066350086,-0.0155834695,-0.0016245744,-0.0006614338,0.0057890867,-0.00050820806,-0.000279464,0.013721464,0.0
13d8bec31b0042eec8129c4716d47254,-0.0078201005,-0.0017034464,-0.022242742,-0.0018926547,-0.00014455373,0.020668415,-0.00012700491,0.0015202233,0.015806818,0.0
13d9920a16127351540bcd95ad4643c8,-0.019843342,0.005144958,0.026332907,0.0028999804,-0.0023993563,-0.037521448,0.001161503,-0.009911557,0.0,0.0
13dae0394fdbb23ddf1d2af7296d1fe5,-0.013582567,-6.52693e-05,-0.020387394,0.0003293197,-2.8621327e-05,-0.0026760264,0.00044549222,0.000551372,0.0,0.0
13db1b0290d3d487664620f36c3e0df5,-0.022439856,-0.0017777609,-0.001946851,-0.0016630762,0.00045800887,-0.0031826263,-0.00019532368,0.0013673917,0.0,0.0
13db70b979f04cc9ce9ee3efd20b8997,-0.017423071,-0.0017911051,0.0034020517,-0.0038481606,0.0005458001,0.0005638645,-0.0010952196,0.0021538783,0.009982587,0.0
13dbc23e2f9dd054e0ebd8d4f4f47fb4,-0.001094307,-0.00027765383,-0.013037525,-0.00016761138,-0.0001779438,-0.013158571,-4.451738e-05,0.002809156,0.0022786683,0.0
13dbd4fc6e425eb9d9d34101a317ab3b,-0.020311968,-0.0017199053,-0.006498568,-0.0012852702,0.00028772754,-0.0071525993,-0.00014935943,0.0010575437,0.0,0.0
13dde2bba8c4d6141b5452e3d1b22738,-0.0020123105,-0.0018609222,-0.021142531,-0.0038204945,0.0002928495,0.01914059,-8.6009146e-05,0.001418103,0.019542849,0.0
13deaa2e614f292e08a49cc42fef76ac,0.013982228,-0.0017267822,0.004746589,-0.00069986435,0.00032279568,-0.013773777,-5.6721245e-05,0.0010548745,0.031768557,0.0
13df6d58662d1821691cdd8d36d984e9,-0.008529928,-0.00067511376,0.020406006,-0.003300864,0.0003170787,-0.041721746,-0.0007402516,0.0029084263,0.0,0.0
13df7b623839b4edc579ee40279d57c8,0.01221439,-0.00016957031,0.003132282,-0.0010471941,9.004297e-05,-0.021338603,-0.0012128486,0.0027582126,0.022092244,0.0
13df7eb64b9577ce07a5e767e24bbe64,-0.026966989,-0.0017422624,-0.0128194755,-0.0018630218,-0.00021587753,0.015497692,0.00019648492,0.0014032495,0.00091526954,0.0
13e0f45678789b1741dfde3f9cc1cd1e,0.0019642725,-0.000461281,0.014596863,-0.0032073192,-0.00016575231,0.0039236154,-0.0012097366,0.0006347376,0.04446043,0.0
13e197814fc0cb8f5c472cd356db8699,-0.013646508,-0.001703888,-0.021633906,0.008181517,0.0006054154,0.013321859,0.006705198,0.0016241648,0.021098377,0.0
13e262867115ff6ec4f99423d9ab6a77,-0.010613606,-0.00056112127,-0.014324456,-0.003242261,-7.827189e-05,0.006080159,-0.003223738,0.00065270497,0.0021166904,0.0
13e287d3a441b8e6e77784338e3d926c,0.06398184,0.002450254,-0.09666553,-0.0022017655,-0.004098387,-0.048615545,-0.00035625827,0.00085953635,0.0,0.0
13e3606fa566f802de9f6f2d9df66712,0.008572707,-0.0002256378,0.014990414,0.0069510094,0.011241037,-0.0565969,0.021802966,-0.0015287442,0.033170145,0.0
13e3e42d8179f09cea1825bb9f10d6f2,-0.015282235,-0.0003847885,-0.009601524,-0.0017167353,-0.0006122787,0.013602808,-0.000313501,0.00014591143,0.013351044,0.0
13e58e8be993cad079d11118950e9af8,-0.023732658,-0.00074984913,0.009454995,-0.0033048722,0.00031859445,-0.0122959865,-0.0007531036,0.0028076773,0.0,0.0
13e6b0e350ed161c70ce5447dfa173a5,0.013295202,-0.0017553393,-0.004768259,-0.0010364264,-0.00064316887,0.039250128,-0.00027420404,0.00091749796,0.075096525,0.0
13e70df559f696f7207a7aca68585da5,-0.0038073014,-0.0018399719,0.0011858802,0.0013409499,-0.0029252677,0.005227836,-0.0011322502,-0.000987118,0.02479009,0.0
13e7cdc7664c54b9527f6d1a747a5da9,0.062006395,-0.0007986153,0.025442753,-0.010747963,-0.0036372922,-0.07385172,-0.004575531,0.0005150025,0.022016894,0.0
13e84b6a660d01c356500d329cb6cb89,0.039437573,5.1691863e-05,-0.04412664,0.0005480315,0.00014342595,0.03947289,0.00029629268,-0.00079915015,0.06444032,0.0
13e863bd7e1af2d541b5839f8833deed,0.041383497,-0.002071574,-0.031427052,-0.006573827,-0.00073565013,0.016137118,-0.00026700555,0.0014732885,0.046387546,0.0
13e8905e2187dc94e94b4caff8dedee5,-0.021850992,-0.0017731171,-0.00063841004,-0.0015659749,0.0004733543,0.0007173823,-0.00032377982,0.0013941979,0.00386514,0.0
13e9f08dfa1106716e810ea52a90e427,-0.002777353,-0.00046233754,-0.013433404,0.0005277878,-9.435072e-05,-0.005131551,9.159709e-05,-4.3724398e-05,0.006120369,0.0
13ebf7d597e79f3673cb89afc12b263d,0.0030031237,-0.0019360315,-0.0059174467,-0.002854773,0.0011689765,0.013337337,-0.0039068055,0.0019095143,0.032753915,0.0
13ec734449904d3346466df58a6db4f7,-0.013606813,-0.0017503464,-0.014612581,-0.0022987833,0.00028200317,-0.0012799415,-0.00017214211,0.0010440513,0.0,0.0
13ece232fdf1ca084551f8a7d1fa503b,0.009686338,-0.0010877206,0.0068126847,-0.004916326,0.00054738385,-0.030226335,-0.0008191525,0.002226413,0.009695011,0.0
13ed7d66b8ffc9edd4b288c811fbfbf0,0.0085964035,-0.0018866381,-0.0017864932,-0.004140323,0.000645036,0.007564043,-0.00023466106,0.0013344949,0.038229518,0.0
13eeacfe5a522a3ed35ff02ed18edfbe,-0.013845572,2.786806e-05,-0.017835813,-0.0025736175,9.050304e-05,0.016400486,-0.0006346045,-0.0006783065,0.008411149,0.0
13eee0ba31aa2d2cd8a859abc4a3a330,-0.0066110278,-0.00014174763,0.0071644285,-0.0007741086,-3.3978948e-05,-0.025349177,-0.0013190159,-5.2998457e-05,0.00030745385,0.0
13eefccf85e6d4dee6408305673e9e0d,-0.020421105,-0.0019350603,-0.022208815,-0.0017000585,0.00021401623,0.005331619,-0.000561112,0.00095827726,0.0,0.0
